Date Time,Full Message,Template 1,Word 1,Conjunction,Template 2,Word 2,Gesture,Location,Umbrella Location,Appraisals
26/11/2022 14:33,two-handing required ahead,[' required ahead'],two-handing,,,,,Ainsel River Main,Underground,0
26/11/2022 14:33,strange sort ahead,[' ahead'],strange sort,,,,,Ainsel River Main,Underground,0
26/11/2022 14:33,pickle but hole!,,pickle, but ,['!'],hole,Wait!,Divine Tower of Liurnia,Liurnia of the Lakes,2
26/11/2022 14:33,offer dung,['offer '],dung,,,,Point Downwards,Divine Tower of Liurnia,Liurnia of the Lakes,2
26/11/2022 14:37,try rushing in and then blocking!,['try '],rushing in, and then ,['!'],blocking,Point Forwards,Uhl Palace Ruins,Underground,138
26/11/2022 14:37,try defensible spot and then try ranged battle,['try '],defensible spot, and then ,['try '],ranged battle,Point Upwards,Uhl Palace Ruins,Underground,24
26/11/2022 14:37,lovable sort ahead,[' ahead'],lovable sort,,,,Curtsy,Ainsel River Main,Underground,6
26/11/2022 14:37,try ranged battle,['try '],ranged battle,,,,,Uhl Palace Ruins,Underground,6
26/11/2022 14:37,necessary item!,['!'],necessary item,,,,,Uhl Palace Ruins,Underground,6
26/11/2022 14:37,monstrosity ahead therefore be wary of up,[' ahead'],monstrosity, therefore ,['be wary of '],up,Point Upwards,Ainsel River Main,Underground,1
26/11/2022 14:37,praise the love!,['praise the '],love,,,,Jump for Joy,Ainsel River Main,Underground,0
26/11/2022 14:37,try stay calm,['try '],stay calm,,,,,Ainsel River Main,Underground,0
26/11/2022 14:44,death ahead,[' ahead'],death,,,,,Uhl Palace Ruins,Underground,37
26/11/2022 14:44,be wary of item,['be wary of '],item,,,,Point Forwards,Uhl Palace Ruins,Underground,10
26/11/2022 14:44,precious item ahead,[' ahead'],precious item,,,,,Uhl Palace Ruins,Underground,7
26/11/2022 14:44,try fire,['try '],fire,,,,,Uhl Palace Ruins,Underground,6
26/11/2022 14:44,"praise the gorgeous view!, time for seed",['praise the '],gorgeous view,",",['time for '],seed,Dejection,Uhl Palace Ruins,Underground,1
26/11/2022 14:47,"ahh, bug..., i can't take this......","['ahh, ', '...']",bug,",",['...'],I can't take this...,Balled Up,Ainsel River Main,Underground,1089
26/11/2022 14:47,"fear, o fear, i want to go home…","[', o ']",fear,",",,I want to go home…,Grovel for Mercy,Ainsel River Main,Underground,93
26/11/2022 14:47,regret ahead,[' ahead'],regret,,,,Wait!,Ainsel River Main,Underground,81
26/11/2022 14:47,"ahh, i can't take this......","['ahh, ', '...']",i can't take this...,,,,Grovel for Mercy,Ainsel River Main,Underground,66
26/11/2022 14:47,be wary of up,['be wary of '],up,,,,,Ainsel River Main,Underground,64
26/11/2022 14:47,don't give up!,['!'],don't give up,,,,Rallying Cry,Ainsel River Main,Underground,48
26/11/2022 14:47,why is it always i want to go home...?,"['why is it always', '?']",i want to go home...,,,,,Ainsel River Main,Underground,28
26/11/2022 14:47,try fire,['try '],fire,,,,,Ainsel River Main,Underground,17
26/11/2022 14:47,despair ahead,[' ahead'],pair,,,,Balled Up,Ainsel River Main,Underground,9
26/11/2022 14:47,be wary of ill-omened creature,['be wary of '],ill-omened creature,,,,,Ainsel River Main,Underground,4
26/11/2022 14:50,beautiful...,,beautiful...,,,,Point Forwards,Ainsel River Main,Underground,109
26/11/2022 14:50,no bug ahead but grace ahead,"['no ', ' ahead']",bug, but ,[' ahead'],grace,,Ainsel River Main,Underground,67
26/11/2022 14:50,"ahh, shortcut...","['ahh, ', '...']",shortcut,,,,,Ainsel River Main,Underground,39
26/11/2022 14:50,death ahead therefore seek grace,[' ahead'],death, therefore ,['seek '],grace,Point Forwards,Ainsel River Main,Underground,35
26/11/2022 14:50,grace ahead all the more no enemy ahead,[' ahead'],grace, all the more ,"['no ', ' ahead']",enemy,Point Forwards,Ainsel River Main,Underground,19
26/11/2022 14:50,try fingers but head,['try '],fingers, but ,,head,,Ainsel River Main,Underground,13
26/11/2022 14:50,try bow,['try '],bow,,,,,Ainsel River Main,Underground,12
26/11/2022 14:50,running ahead and then grace!,[' ahead'],running, and then ,['!'],grace,Point Forwards,Ainsel River Main,Underground,9
26/11/2022 14:50,seek grace,['seek '],grace,,,,,Ainsel River Main,Underground,7
26/11/2022 14:50,"ahh, flower...","['ahh, ', '...']",flower,,,,,Ainsel River Main,Underground,1
26/11/2022 15:01,god ahead therefore give up...,[' ahead'],god, therefore ,['...'],give up,Golden Order Totality,Ainsel River Main,Underground,284
26/11/2022 15:01,"turn back!, seek grace",['!'],turn back,",",['seek '],grace,Point Forwards,Ainsel River Main,Underground,200
26/11/2022 15:01,"first off, checkpoint and then why is it always projectile weapon?","['first off, ']",checkpoint, and then ,"['why is it always', '?']",projectile weapon,,Ainsel River Main,Underground,106
26/11/2022 15:01,praise the treasure chest! by the way be wary of enemy,['praise the '],treasure chest, by the way ,['be wary of '],enemy,Jump for Joy,"Nokstella, Eternal City",Underground,14
26/11/2022 15:01,item ahead,[' ahead'],item,,,,,"Nokstella, Eternal City",Underground,6
26/11/2022 15:01,i can't take this…...,['...'],I can't take this…,,,,Balled Up,"Nokstella, Eternal City",Underground,4
26/11/2022 15:01,be wary of right,['be wary of '],right,,,,,Ainsel River Main,Underground,2
26/11/2022 15:01,be wary of right,['be wary of '],right,,,,Wait!,Ainsel River Main,Underground,2
26/11/2022 15:01,madness ahead,[' ahead'],madness,,,,,Ainsel River Main,Underground,1
26/11/2022 15:01,necessary item ahead,[' ahead'],necessary item,,,,,"Nokstella, Eternal City",Underground,0
26/11/2022 15:11,why is it always rolling?,"['why is it always', '?']",rolling,,,,,"Nokstella, Eternal City",Underground,14
26/11/2022 15:11,try jump attack,['try '],jump attack,,,,,"Nokstella, Eternal City",Underground,10
26/11/2022 15:11,be wary of up,['be wary of '],up,,,,Point Upwards,"Nokstella, Eternal City",Underground,2
26/11/2022 15:11,be wary of up,['be wary of '],up,,,,,"Nokstella, Eternal City",Underground,2
26/11/2022 15:11,trap ahead therefore seek safety,[' ahead'],trap, therefore ,['seek '],safety,,"Nokstella, Eternal City",Underground,1
26/11/2022 15:11,"try jumping but you don't have the right, o you don't have the right",['try '],jumping, but ,"[', o ']",you don't have the right,Wait!,"Nokstella, Eternal City",Underground,1
26/11/2022 15:11,"behold, ill-omened creature!","['behold, ', '!']",ill-omened creature,,,,,"Nokstella, Eternal City",Underground,0
26/11/2022 15:16,try defeating one-by-one therefore ranged battle required ahead,['try '],defeating one-by-one, therefore ,[' required ahead'],ranged battle,,"Nokstella, Eternal City",Underground,21
26/11/2022 15:16,look carefully so to speak seek up,,look carefully, so to speak ,['seek '],up,,"Nokstella, Eternal City",Underground,16
26/11/2022 15:16,why is it always dead end?,"['why is it always', '?']",dead end,,,,,"Nokstella, Eternal City",Underground,9
26/11/2022 15:16,"first off, target lock","['first off, ']",target lock,,,,,"Nokstella, Eternal City",Underground,7
26/11/2022 15:16,still no item...,"['still no ', '...']",item,,,,,"Nokstella, Eternal City",Underground,5
26/11/2022 15:16,why is it always turn back?,"['why is it always', '?']",turn back,,,,,"Nokstella, Eternal City",Underground,4
26/11/2022 15:16,try door and then safety!,['try '],door, and then ,['!'],safety,Point Forwards,"Nokstella, Eternal City",Underground,2
26/11/2022 15:16,try close-quarters battle,['try '],close-quarters battle,,,,,"Nokstella, Eternal City",Underground,0
26/11/2022 15:16,mimicry ahead therefore try ranged battle,[' ahead'],mimicry, therefore ,['try '],ranged battle,,"Nokstella, Eternal City",Underground,0
26/11/2022 15:29,"try up, dog",['try '],up,",",,dog,,Ainsel River Main,Underground,12
26/11/2022 15:29,key ahead,[' ahead'],key,,,,,"Nokstella, Eternal City",Underground,8
26/11/2022 15:29,why is it always good luck?,"['why is it always', '?']",good luck,,,,,Ainsel River Main,Underground,5
26/11/2022 15:29,seed ahead,[' ahead'],seed,,,,Point Forwards,"Nokstella, Eternal City",Underground,4
26/11/2022 15:29,why is it always sorcery?,"['why is it always', '?']",sorcery,,,,Dejection,"Nokstella, Eternal City",Underground,3
26/11/2022 15:29,something incredible ahead,[' ahead'],something incredible,,,,,"Nokstella, Eternal City",Underground,2
26/11/2022 15:29,no item ahead,"['no ', ' ahead']",item,,,,,"Nokstella, Eternal City",Underground,2
26/11/2022 15:29,precious item ahead,[' ahead'],precious item,,,,,"Nokstella, Eternal City",Underground,1
26/11/2022 15:33,"ahh, seems familiar…...","['ahh, ', '...']",seems familiar…,,,,,Ainsel River Main,Underground,200
26/11/2022 15:33,"ahh, seems familiar…...","['ahh, ', '...']",seems familiar…,,,,Rest,Ainsel River Main,Underground,200
26/11/2022 15:33,seems familiar...! but i want to go home......,['...'],seems familiar…, but ,['...'],I want to go home…,Balled Up,Ainsel River Main,Underground,32
26/11/2022 15:33,visions of ranged battle...,"['visions of ', '...']",ranged battle,,,,,Ainsel River Main,Underground,22
26/11/2022 15:33,seems familiar…,['...'],seems familiar…,,,,,Ainsel River Main,Underground,21
26/11/2022 15:33,be wary of left,['be wary of '],left,,,,,Ainsel River Main,Underground,18
26/11/2022 15:33,here again......,['...'],here again...,,,,,Ainsel River Main,Underground,0
26/11/2022 15:33,death ahead,[' ahead'],death,,,,,Ainsel River Main,Underground,0
26/11/2022 15:38,"so lonely...! but ahh, revenge...",['!'],so lonely..., but ,"['ahh, ', '...']",revenge,,Ainsel River Main,Underground,255
26/11/2022 15:38,seek love therefore good luck!,['seek '],love, therefore ,['!'],good luck,,Ainsel River Main,Underground,188
26/11/2022 15:38,likely sniping spot,['likely '],sniping spot,,,,,Ainsel River Main,Underground,81
26/11/2022 15:38,why is it always suffering?,"['why is it always', '?']",suffering,,,,Balled Up,Ainsel River Main,Underground,42
26/11/2022 15:38,dark required ahead,[' required ahead'],dark,,,,,Ainsel River Main,Underground,12
26/11/2022 15:38,"well done!, angel",['!'],well done,",",,angel,,Ainsel River Main,Underground,9
26/11/2022 15:38,seems familiar…,,seems familiar…,,,,,Ainsel River Main,Underground,0
26/11/2022 15:38,strong foe ahead all the more try item crafting,[' ahead'],strong foe, all the more ,['try '],item,,Ainsel River Main,Underground,0
26/11/2022 15:38,lift ahead,[' ahead'],lift,,,,,Ainsel River Main,Underground,0
26/11/2022 15:44,"ahh, fort..., night?","['ahh, ', '...']",fort,",",['?'],night,,Ainsel River Main,Underground,168
26/11/2022 15:44,no god ahead therefore visions of despair...,"['no ', ' ahead']",god, therefore ,"['visions of ', '...']",despair,Balled Up,Lake of Rot,Underground,99
26/11/2022 15:44,"first off, well done","['first off, ']",well done,,,,,Ainsel River Main,Underground,19
26/11/2022 15:44,cave ahead,[' ahead'],cave,,,,,Ainsel River Main,Underground,15
26/11/2022 15:44,"time for mushroom and then behold, sadness!",['time for '],mushroom, and then ,"['behold, ', '!']",sadness,Dejection,Lake of Rot,Underground,12
26/11/2022 15:44,hope!,['!'],hope,,,,,Lake of Rot,Underground,12
26/11/2022 15:44,"lake ahead but ahh, scarlet rot...",[' ahead'],lake, but ,"['ahh, ', '...']",scarlet rot,Wait!,Ainsel River Main,Underground,2
26/11/2022 15:44,still no friend...,"['still no ', '...']",friend,,,,,Lake of Rot,Underground,2
26/11/2022 15:44,why is it always cemetery?,"['why is it always', '?']",cemetery,,,,,Ainsel River Main,Underground,1
26/11/2022 15:44,why is it always bog?,"['why is it always', '?']",bog,,,,Dejection,Lake of Rot,Underground,0
26/11/2022 15:47,suffering...,['...'],suffering,,,,,Lake of Rot,Underground,286
26/11/2022 15:47,good luck,,good luck,,,,,Lake of Rot,Underground,32
26/11/2022 15:47,"i can't take this..., o i can't take this...","[', o ']",i can't take this...,,,,,Lake of Rot,Underground,20
26/11/2022 15:47,"first off, projectile weapon and then precious item ahead","['first off, ']",projectile weapon, and then ,[' ahead'],precious item,Point Forwards,Lake of Rot,Underground,9
26/11/2022 15:47,comfort ahead,[' ahead'],comfort,,,,Jump for Joy,Lake of Rot,Underground,8
26/11/2022 15:47,stay calm...,['...'],stay calm,,,,,Lake of Rot,Underground,7
26/11/2022 15:47,praise the victory!,['praise the '],victory,,,,,Lake of Rot,Underground,7
26/11/2022 15:47,"don't give up, o don't give up all the more praise the elden ring!","[', o ']",don't give up, all the more ,['praise the '],elden ring,Prayer,Lake of Rot,Underground,6
26/11/2022 15:47,"first off, bravery so to speak seek confidence","['first off, ']",bravery, so to speak ,['seek '],confidence,,Lake of Rot,Underground,6
26/11/2022 15:47,time for dark,['time for '],dark,,,,,Lake of Rot,Underground,0
26/11/2022 15:54,"behold, i did it!! but ahh, bog...","['behold, ', '!']",i did it!, but ,"['ahh, ', '...']",bog,Dejection,Lake of Rot,Underground,136
26/11/2022 15:54,grace ahead,[' ahead'],grace,,,,,Lake of Rot,Underground,67
26/11/2022 15:54,"taking on all at once, o taking on all at once in short behold, group!","[', o ']",taking on all at once, in short ,"['behold, ', '!']",group,Balled Up,Lake of Rot,Underground,28
26/11/2022 15:54,"treasure chest ahead but first off, rot",[' ahead'],treasure chest, but ,"['first off, ']",rot,,Lake of Rot,Underground,17
26/11/2022 15:54,praise the house!,['praise the '],house,,,,,Lake of Rot,Underground,14
26/11/2022 15:54,praise the skill!,['praise the '],skill,,,,Spread Out,Lake of Rot,Underground,12
26/11/2022 15:54,praise the grace!,['praise the '],grace,,,,Triumphant Delight,Lake of Rot,Underground,10
26/11/2022 15:54,no something incredible ahead,"['no ', ' ahead']",something incredible,,,,,Lake of Rot,Underground,9
26/11/2022 15:54,why is it always dog? therefore still no dark...,"['why is it always', '?']",dog, therefore ,"['still no ', '...']",dark,,Lake of Rot,Underground,5
26/11/2022 15:58,"brief respite..., ahh, i can't take this......",['...'],brief respite,",","['ahh, ', '...']",i can't take this...,Sitting Sideways,Grand Cloister,Underground,180
26/11/2022 15:58,hidden path ahead,[' ahead'],hidden path,,,,,Grand Cloister,Underground,130
26/11/2022 15:58,praise the grace!,['praise the '],grace,,,,Wave,Lake of Rot,Underground,128
26/11/2022 15:58,precious item ahead,[' ahead'],precious item,,,,,Grand Cloister,Underground,100
26/11/2022 15:58,"help me..., o help me...","[', o ']",help me...,,,,,Grand Cloister,Underground,30
26/11/2022 15:58,pathetic sort ahead therefore likely bloodstain,[' ahead'],pathetic sort, therefore ,['likely '],bloodstain,What Do You Want?,Grand Cloister,Underground,14
26/11/2022 15:58,enemy ahead,[' ahead'],enemy,,,,,Lake of Rot,Underground,8
26/11/2022 15:58,likely necessary item,['likely '],necessary item,,,,,Grand Cloister,Underground,7
26/11/2022 15:58,"ahh, so lonely......","['ahh, ', '...']",so lonely...,,,,Dejection,Grand Cloister,Underground,1
26/11/2022 15:58,"first off, precious item","['first off, ']",precious item,,,,Point Forwards,Grand Cloister,Underground,1
26/11/2022 16:03,strong foe ahead and then be wary of tree,[' ahead'],strong foe, and then ,['be wary of '],tree,Point Forwards,Grand Cloister,Underground,82
26/11/2022 16:03,"be wary of surprise attack, boss ahead",['be wary of '],surprise attack,",",[' ahead'],boss,Wait!,Grand Cloister,Underground,19
26/11/2022 16:03,if only i had a giant... but hole...,"['if only I had a ', '...']",giant, but ,['...'],hole,,Grand Cloister,Underground,15
26/11/2022 16:03,strong foe ahead therefore try fire,[' ahead'],strong foe, therefore ,['try '],fire,Point Forwards,Grand Cloister,Underground,11
26/11/2022 16:03,could this be a bug? but likely bug,"['could this be a ', '?']",bug, but ,['likely '],bug,,Grand Cloister,Underground,7
26/11/2022 16:03,praise the erdtree!,['praise the '],erdtree,,,,,Grand Cloister,Underground,3
26/11/2022 16:03,didn't expect bug...,"[""didn't expect "", '...']",bug,,,,,Grand Cloister,Underground,3
26/11/2022 16:03,try ahead,['try '],ahead,,,,,Grand Cloister,Underground,2
26/11/2022 16:03,strong foe ahead,[' ahead'],strong foe,,,,,Grand Cloister,Underground,1
26/11/2022 16:05,"behold, precious item! in short praise the god!","['behold, ', '!']",precious item, in short ,['praise the '],god,The Ring,Grand Cloister,Underground,151
26/11/2022 16:05,no enemy ahead,"['no ', ' ahead']",enemy,,,,,Grand Cloister,Underground,51
26/11/2022 16:05,seek coffin,['seek '],coffin,,,,Point Forwards,Grand Cloister,Underground,49
26/11/2022 16:05,turn back required ahead all the more boss ahead,[' required ahead'],turn back, all the more ,[' ahead'],boss,Outer Order,Grand Cloister,Underground,14
26/11/2022 16:05,try left,['try '],left,,,,Point Forwards,Grand Cloister,Underground,6
26/11/2022 16:05,try left,['try '],left,,,,,Grand Cloister,Underground,6
26/11/2022 16:05,why is it always left?,"['why is it always', '?']",left,,,,,Grand Cloister,Underground,6
26/11/2022 16:05,dastard ahead,[' ahead'],dastard,,,,,Grand Cloister,Underground,6
26/11/2022 16:05,"ahh, sadness...","['ahh, ', '...']",sadness,,,,Dejection,Grand Cloister,Underground,4
26/11/2022 16:05,try right,['try '],right,,,,By My Sword,Grand Cloister,Underground,1
